Need to reset password, trying to link bank account for stock purchases and I cannot remember the password	Online Accounts, Accounts
Add an account to my online banking	
Just signed up for the Savvy Savings.  It states that a form must be submiited for each account holder.  So does that mean that it wont start rounding up and saving until my husband submits his or it will only do it to mine ( which is the one I just signed up for)?	Vehicle Loan, Cash Management, Commercial Loans
Card won’t authorize	Vehicle Loan
Why did I get locked out of my account? Can you please reset my password	Commercial Loans, Online Accounts
I'd like auto loan information.	Vehicle Loan
Remote deposit	Cash Management, Retail Banking
I got a notification that someone entered a password for my account and I haven't gone on my account today	Online Accounts
Is there a way to cancel two payments I made?	
Good morning, once again I have locked myself out of my account	Commercial Loans, Online Accounts
Hello will AIQFinancial be open 1/1/24 ? Or is it closed for the holiday	
\n\n\nI then talked to Western Union's custome	
Hi there! I need some help with…	
I need help getting personal information for my mobile banking. I’m currently locked out of it	Commercial Loans, Online Accounts
Possobke	Cash Management
I have been locked out of my mobile banking	Commercial Loans, Online Accounts
Atm deposit	Cash Management, Retail Banking
How much can I overdraft in my account	Accounts
Trying to track a mobile deposit from yesterday that isn't appearing in my ledger or balance.	Cash Management, Retail Banking
I want to make sure Ally financial does not take payments out of my account. The payment of $541.74 (or any amount) is not approved by me and should be blocked if the company attempts it.	Fraud, Commercial Loans, Online Accounts
Hello	
ATM limits	Retail Banking
Good morning. I am wanting to temporary increase my mobile app deposit limit	Cash Management, Commercial Loans, Retail Banking
Hi there! I need some help with…	
I received a replacement  debit card and my old pin is not working. Can you help me	Vehicle Loan, Debit Cards, Retail Banking
Are you open	
Hi, just wondering if there is an application online for a mortgage loan?	Home Loans
do i have to go into the bank to open an account?	Accounts
I need my card unlocked.	Vehicle Loan, Commercial Loans, Online Accounts
000000	
What is the direct deposit limit?	Cash Management, Retail Banking, Accounts
How do I do an online check deposit?	Cash Management, Retail Banking
Hi there! I need some help with… account	
No problem I figured it out thank you	
Tax statement	Statements, Tax Information
How to make account paperless	
Hi there! I need some help with getting into my online banking.. I am locked out of my online banking  from putting in the wrong password. Could you help me!	Commercial Loans, Online Accounts
Hi there! I need some help with…	
What is my amt to purchase per day	
Going to be traveling out of the country where do I go in the app to alert you	Fraud
Why is my money being taking off my cash app for Apple Pay in I don’t even have Apple Pay this is like the 4 time in the last few weeks every time I put money on it	Payments
sorry i was getting help but lost connection	
Auto loan rates	Vehicle Loan
Having trouble logging in	Vehicle Loan
I need to cancel a recurring transaction	
When can I expect my New York Life deposit. Normally I have it by now.	Cash Management, Marital Status, Retail Banking
ATM max amount	Retail Banking
Can I do a domestic wire in my app now?	Retail Banking
Please close my savings account! Thanks	Vehicle Loan, Accounts
I need to change my contact email, but when I click on settings like it tells me to, it takes me out of the logged in area to another page with no place to update info	
All my money is missing	
does bonus banking allow wire transfers	Commercial Banking, Retail Banking
I had a joint account with my mother with whom I had power of attorney and she passed away on Oct. 5 of last year. I contacted AIQFinancial in November about what I needed to do to close the account and was told the account had been closed even tho I personally did not close it and noone else could have. I keep getting emails about viewing the AIQFinancial statement but when I log in the phone number that was attached is no longer a good number my name is Tonya Johnson and hers was linda cox I am trying to figure out,	Death of a Relative, Cash Management, Trust/Estate Planning, Aging Parents, Statements
Hi there! I need some help with a few things. I am working with credit karma to raise my credit score. I have had some recent finance changes and am negative in my account currently. They advised me to reach out to AIQFinancial about my overage charges. I have over $650 in charges since June. I was wondering if since I have been a valued customer of AIQFinancial for many years they could wave those charges? Just figured it was worth a shot in asking. Thank you in advance.	Fraud, Cash Management, Commercial Loans, Credit Card, Home Loans
Jobs	
I need to reset the password	Online Accounts
I would like to reset my pin for my debit card	Vehicle Loan, Debit Cards, Retail Banking
Agentiq Test	
Representative	
Hello. I made a cash deposit into my personal account yesterday just after 7pm and one into my business account around 10pm via the ATM. Neither deposit has been credited yet. Can you tell me when this is going to happen please?	Commercial Banking, Cash Management, Commercial Loans, Retail Banking
I would like to turn off automatic payment	
Loan Payoff amount	Personal Loans
Good Morning- Ive had notifications that someone has been trying to login my account on the app.	
hi there gabby, im inquiring how much is the minimum deposit to open yyour simplest business account?	Commercial Banking, Cash Management, Retail Banking
Hi there! I need some help with…transfer money to a different bank account	Accounts
Why is my card declined	Vehicle Loan, Credit Card, Debit Cards, Retail Banking
Do you have TRB atms	Retail Banking
I need a new card	Vehicle Loan
can you reactivate my debit card please?	Vehicle Loan, Debit Cards, Retail Banking, Home Loans
Dispute a charge on my account	
Hi there! I need some help with…auto loan payoff amount?	Personal Loans, Vehicle Loan
Mortgage rate	Home Loans
How do I get a refund and cancel the future chargesi	Fraud, Investing
Locked out	Commercial Loans, Online Accounts
How do i raise my daily limit for debit card use, on mobile banking?	Vehicle Loan, Debit Cards, Retail Banking
Hello I'm Leon Miller and I am trying to sign into my online banking but when I log in it's asking me to verify through text or phone call on a number that I do not have any more which I told them to take off of my account two months ago and I gave them a new number to contact me on	Marital Status
I need to change my address	
I need to put a stop payment on a draft that will child or my account tomorrow	
I need help with my 1099s	
I am trying to get my banking information for  my account	
need to reset password	Online Accounts
How do I wire funds to Close a house I am buying	Retail Banking
Can not get signed in	
I made a $700 deposit at the extra banker last night and it has disappeared	Cash Management, Marital Status, Retail Banking
Transfer funds	
Do you sell boxed checks?	
Rates of interest for money market accounts and interest checking account	Accounts
I’m doing good .  Do this Bank do money investments or finance advising ?	Retirement Planning, Investing
Can I get a real agent	
How do I do a mobile deposit	Cash Management, Retail Banking
Good Afternoon I hvae customer 000000 Alyssa who tried to send a payment to her discover credit card on 08/08 and in a couple days it got kicked back is there a reason for it getting kicked back she said she verified the information and it was all correct	Vehicle Loan, Commercial Loans, Credit Card, Debit Cards, Home Loans
Good afternoon,	
Hi there I’d like to speak with a representative please	
Locked Put	Commercial Loans, Online Accounts
Id like to close my acocunt	
I have requested several times to be taken off the e-statement I have no access to a printer and am required to show all statements to Medicaid for my husband’s care. I need an old fashioned mail paper statement. Please	Vehicle Loan, Commercial Loans, Statements
Hi there! I need some help with…I am in need of the amount of interest I paid on my car loan with y’all for the year 2022. It want the full year as I paid it off back in the fall.	Vehicle Loan
i tried to get into my account  this morning - I was asked one of the security questions and I apparently mis-typed the answer - AND I WAS LOCKED OUT because of that error - that is bullshit - what do I have to do NOW to access my account?	Fraud, Commercial Loans, Security Messages, Online Accounts
Agent	
If I wanted to print a check from my account for records, how do I do so?	
Hi	
How do I change password?	Online Accounts
Representative	
Wrong button sorry.	
How do I deposit cash into my checking account?   Are your lobbies open?	Cash Management, Retail Banking, Accounts
Is there an email or fax number I can submit an asset verification form for an account holder for purposes of an housing application?	Cash Management
I just checked my balance on my account and someone has scammed my account! I am overdrawn $499. and change. What do I do?????	
I’m wanting to wire funds to another bank.	Retail Banking
My name is Alexis - Cliff Ln. in Temple. My debit card expires this month and I don't see that I've received a replacement card. Can you check that?	Vehicle Loan, Marital Status, Debit Cards, Retail Banking
Dispute	
Hi! I accidentally said that a valid purchase was invalid when I received fraud alert call. Is my card turned off? Thanks!	Vehicle Loan, Fraud, Home Loans
How does the money market work	
Apologies, I did not mean to open this.	
For Lisa	
i need a complete direct deposit form for my job	Cash Management, Retail Banking, Accounts
I’d like to transfer funds from you to usaa how I do that? Thanks	
Locked out of my account	Commercial Loans, Online Accounts
Hi, I've noticed charges on my bank account from savvy savings, I don't know what that is	Vehicle Loan, Fraud, Accounts
I recently Got a new phone and all of the info (username and password) did not carry over.	Vehicle Loan, Online Accounts
Test with karla	
Can I put my auto loan on autopay	Vehicle Loan, Accounts
Am I able to bring change in to cash	
Turn my debit card off	Vehicle Loan, Debit Cards, Retail Banking
I reported a transaction I didn’t authorize payment and wanted to stop it and I was told an email would be sent to my email address and follow the instructions and then something could be done but I haven’t received an email	
Hi there! I need some help with…unlocking my mobile banking.	Commercial Loans, Online Accounts
What address do i use for my insurance compnay. Just bought a new car and was financed through AIQFinancial	Vehicle Loan
Hello, I'm looking to unlock my banking app, I changed phones and it won't let me log in.	Commercial Loans, Online Accounts
Hi there! I need some help with…logging into my account	
I have tried four times to set up a transfer of funds to Texell Cridet union. I have fail each time	Cash Management, Marital Status
How do I deposit a check by taking a picture?	Cash Management, Retail Banking
I'm trying to get a temporary password	Online Accounts
Hello, how do I cancel a check on the mobile app?	
I’ve been having a hard time with my credit card. Everywhere I go the transaction says canceled. i’m assuming the chip might be messed up or my credit card might be compromised, I’m not quite sure.	Vehicle Loan, Fraud, Commercial Loans, Credit Card
I would like to check the status of my application please	
I have locked myself out of my account	Commercial Loans, Online Accounts
Wallet was stolen	Fraud, Payments
This may be a stupid question but I have a check that was signed over to me by my husband who is not on my account. Can I endorse it & deposit it into my account?	Cash Management, Commercial Loans, Retail Banking
Vacation alert?	Fraud, Home Loans
January bank closures	
I need to find the routing and account numbers for my checking account	Accounts
I am trying to find where on the app is where I can make. Mobile deposit	Cash Management, Retail Banking
Help my bank account shows no checking or savings what happened????	Vehicle Loan, Accounts
Where are tax statements located in the app	Commercial Loans, Statements, Tax Information
Hi there! I need some help with…I need my online banking unlocked	Commercial Loans, Online Accounts
How can I obtain my account statements from 6/2015 - 6/2016 ?	Children and Savings, Statements
Can I deposit a check on the app?	Cash Management, Retail Banking
I am locked out of my account and cannot get in. Either my user name or password is wrong 🤷🏻‍♂️	Commercial Loans, Online Accounts
I accidentally got my login ID locked out, do you think we can fix that?	Commercial Loans, Online Accounts
Howdy!	
How do I make a mobile deposit	Cash Management, Retail Banking
I can’t login to my account, it says my credentials are wrong	Commercial Loans
Refinancing an auto loan	Vehicle Loan, Home Loans
Where do I find my TAX documents	Tax Information
account locked out	Commercial Loans, Online Accounts
What is the number for AIQFinancial customer service	Vehicle Loan
There is a 800 etra banker withdrawal that I didn't do and my account is now negative	
Log in to app	
I want to open checking account	Accounts
I need 1098 tax form	Tax Information
Mobile deposit question. How do you set up the ability to desposit a check by taking a photo of the check?	Cash Management, Retail Banking
Mobile Banking error	
I’ve been locked out of my account	Commercial Loans, Online Accounts
Attempting to locate interest tax form for our checking account	Commercial Loans, Tax Information, Accounts
Open account	Accounts
Hi there! I need some help with… Zelle .. do y'all offer that option ?	Payments
Hi there! I need some help with…change of address on checks	
How long does it take a pending transaction to fall off?	
I am wanting to pay a bill in the amount of $1,000 with my debit card. Is that possible?	Vehicle Loan, Cash Management, Debit Cards, Retail Banking
I have Bonus Banking correct	
I need instructions for making a mobile deposit into my business account	Commercial Banking, Cash Management, Retail Banking
There was an unauthorized Cash App withdraw of $200 made out of my account on 10/08/23. I need help stopping payment	Fraud, Payments
I would like to add my son to my checking and money market account. We live out of state. How would we do this?	
Hi there! I need some help with resetting my password	Online Accounts
Hi! How do I deposit a check through the app?	Cash Management, Retail Banking
I need a replacement debit card	Vehicle Loan, Debit Cards, Retail Banking
I can’t log in to my app	
Inactive account notice	
We are having trouble with an automated deposits from another bank. It appears the zeros in front of the account number may be the issue. Are we supposed to enter the account number with the four zeros in front of the account number, or leave them off?	Vehicle Loan, Cash Management, Retail Banking
I was needing a direct deposit form for my job. Is this something y’all are able to provide to me?	Cash Management, Retail Banking, Accounts
Why will cash app not accept my card	Vehicle Loan, Payments
Still locked won’t let me do anything	Commercial Loans, Online Accounts
Expo 2022 Gilbert	Marital Status
AIQFinancial credit card	Vehicle Loan, Commercial Loans, Credit Card
I would like to verify a check sent to me	
Hi there! I need some help with making an online purchase. I have attempted an order 3 times but it is telling me the card was declined. The account has sufficient funds. I have not received an alert, what seems to be the problem?	Vehicle Loan, Fraud, Credit Card, Debit Cards, Retail Banking
I did not receive a bank statement for January 2022 Can you help	Statements
Hi I am from title company and working on a sale of property. I would like to know how to request a payoff for clsoing	Personal Loans
Account is locked out can you help	Commercial Loans, Online Accounts
how do I stop a monthly auto payment	Retail Banking, Accounts
Hi there! I need some help with…getting some checks only like 10 or 15. Can they be picked up at the local office in Copperas Cove	Commercial Loans
Is 24 month the longest CD you offer?	Investing
a fraudulent charge on my account	Fraud
I want to wire a payment how can I do that does not let me in wire transfer	Commercial Banking, Retail Banking
I forgot my privacy code.	Home Loans
Hi! I need to raise my spending limit	
Trying to transfer money into account	
I have been locked out of my account, I didn’t try to log in to my account so it must have been a fraud attempt	Fraud, Commercial Loans, Online Accounts
How much is the fee to close an account	
How do I check status of credit card application	Vehicle Loan, Commercial Loans, Credit Card
Hi there! I need some help with ordering a new debit card, my address is not updated and I believe a new one was shipped to the wrong address	Vehicle Loan, Debit Cards, Retail Banking
I have a question about a transaction	
Do u have a notary at your bank in Temple Tx on 31st?  Do I charge a fee?	
Is there a notary available to bank customers at one of the Waco locations?	Commercial Loans, Home Loans
Need to order a new card	Vehicle Loan
Hi Mayra. We are out town for the weekend and our card has been declined. How can I update to notify of travel?	Vehicle Loan, Credit Card, Debit Cards, Retail Banking
Hi there! I need some help with…	
I mistakenly handed our post guy an envelope that contained a check I needed to shred. Everything was filled out but the amount part.	Cash Management
I need to change my address on my bank information	
Trying to change new password but I don't know my current password.	Online Accounts
Alert notification how to turn off	Fraud
I need to reset password	Online Accounts
Checking	
Can I make a payment on this app for my car payment	Vehicle Loan
Hi my name is Renee and I am needing a card issued for account 000000 and 000000 that I am joint on.	Vehicle Loan
What do I do if I don't want to leave my town after a flash flood?	
Hello! I'm needing help with my login in on my app. I got an email saying someone entered in the wrong password 3 times and it's locked. It was about 2AM but it wasn't me.	Commercial Loans, Online Accounts
Hi mayra	
I need to know why my car payment isn’t on the updates at all	Vehicle Loan
Can I take a picture of a check to be deposited?	Cash Management, Retail Banking
Cab you release the hold on my check yet from last week?	
Hello, this is Becky Quintanilla, just wanted to ask, when are the 1099's mailed out for income tax?	Tax Information
I’m locked out of online banking	Commercial Loans, Online Accounts
I am interested in opening an account	
Unable to reset password	Online Accounts
Tried to send money to a friend on a ap I have and my bank declined  it. Can you tell me what is wrong.	Credit Card, Debit Cards, Retail Banking
Needing help understanding why I can not deposit check	Cash Management, Retail Banking
It says my account is locked	Commercial Loans, Online Accounts
Beneficiary	Death of a Relative, Trust/Estate Planning
I am not sure why but I was locked out of my online capabilities and need to reset password	Commercial Loans, Online Accounts
Hi there! I need some help with…my online banking locked me out	Commercial Loans, Online Accounts
Change address.	
Speak to a live person	
I have a new phone number and  would like to update it on my file but don’t know how to change it.	
Forgot password	Online Accounts
Tax statement	Statements, Tax Information
Trying to transfer funds and mobile bank won’t show account	
Hi there! I need some help with…I have a charge of $108.24 can you tell me where it's from.	Debit Cards
credit cards	Vehicle Loan, Commercial Loans, Credit Card
My bill pay will not open	
Do I have to go to the bank to open a savings account?	Vehicle Loan, Accounts
why was my cell phone bill paid late when i used the bill pay service	Vehicle Loan
I just opened an checking account online and I did not get and account  or anything	Accounts
Where is my account number and routing number	Retail Banking
Where is my money	
was on on my keyboard, which made me enter a wrong password.	Online Accounts
Hi there! I need some help with…my mobile account is locked	Commercial Loans, Online Accounts
Do you work with brokers to assist clients in getting land / lot loans for personal use	Home Loans
Does your current commercial cleaning company struggle to provide professional service and customer support every time? So many of them make great promises, then drop off after a couple of months.\n\n\nCommercial Cleanrs is different. We treat our clients like valued strategic partners, with a consultative approach and emphasis on quality control to make sure the job gets done right. We’re the company you can trust to do the right thing even when you aren’t looking.\n\n\nAre you interested in getting more info or	Commercial Banking, Vehicle Loan, Cash Management, Home Loans
I need to link a new account to allow for online bill payment	
My login ID is locked	Commercial Loans, Online Accounts
i'm trying to book a cruise and need to increase my limit, thank you	Commercial Loans
need to change my checking acct pin number	
What is AIQFinancial’s duns number	
Good morning. I would like to stop/cancel a monthly debit that I have set up in my bank/ checking account.	Retail Banking, Accounts
payoff	Personal Loans
Account	
I’ve been locked out of online banking	Commercial Loans, Online Accounts
hello is there way to pay mortgage online?	Home Loans
What is my daily card limit?	Vehicle Loan
Hi there! I need some help with…\n\n\nLast night someone attempted to log into my account is there anyway of knowing where the person was\n	
Hi there! I need some help with… unlocking my bank account. I accidentally locked myself out from to many incorrect passwords try's	Commercial Loans, Online Accounts, Accounts
rates for safe deposit box	Cash Management, Retail Banking
Closed account question	
I just recently moved out to San Marcos and I’m wondering where the nearest AIQFinancial is or  AIQFinancial atm	Retail Banking
Transfer funds to non-AIQFinancial bank account	Accounts
I'm trying to pay my car payment online and I'm having issues	Vehicle Loan
Please reverse returned item fee, as nothing was returned	
Tickets	
i need help to rest my password. its locked	Commercial Loans, Online Accounts
I need a direct deposit form completed for my company is that something you can help me with	Cash Management, Retail Banking, Accounts
Does the Midway location have a coin counter machine?	Cash Management, Commercial Loans
Hi there! I need some help with… I deposited a $750 Cashiers Check on Thursday through the ATM. The receipt reflected the deposit in the balance but not the available balance as usual. Today the deposit is not shown as a transaction and is not in the available balance. Presumably to allow for clearing. Please let me know when the funds will be available.	Cash Management, Retail Banking, Home Loans
I want to cancel an automatic draft….	
What's the max amount that can be transferred from one account to another account?	
Address Change	
password	Online Accounts
I need help I can not remember my PIN number	
There was a payment taken out this morning of $602 that has already been paid. I need that cancelled and money put back in my account please. I already called the Toyota financial and I was told to contact my back to have it put back in my account.	
Hi there! I need some help with unlocking my mobile app	Commercial Loans, Online Accounts
How do I get a debit card?	Vehicle Loan, Debit Cards, Retail Banking
Address change	
I need to order checks please	
What is the routing number to this bank? I am making a payment to DMV and they require it.	Retail Banking
Locked out of online banking	Commercial Loans, Online Accounts
Zelle?	Payments
Change pin	
Do the temple or Belton branches cash savings bonds? One person said yes and one said no.	Vehicle Loan, Investing
I need to set up an appt to have someone work with me in person on bill pay.	
Hi there! I need some help with…I’m locked out of my account.	Commercial Loans, Online Accounts
Shekeria for lisa	
good morning i got locked out my account	Commercial Loans, Online Accounts
What is your cd rate	Investing
Got cut off was already chatting with someone	
Hi there! I need some help depositing a couple of checks that I have. I am living in Fayetteville right now and need a way to deposit them, can I use an atm or deposit them over the phone? I am just not seeing any mobile deposit feature on the app	Vehicle Loan, Cash Management, Retail Banking
Hi there! I need some help with… unlocking my AIQFinancial App account. I tried to change my password and got locked out of my bank account. Please help, thanks.	Commercial Loans, Online Accounts, Accounts
I need to do a wire transfer to another bank account	Commercial Banking, Retail Banking, Accounts
Are banks open today	
My consumer bill pay is not working	
Would like assistance on closing acct	
My mobile deposit is not in my account	Cash Management, Retail Banking
What is the routing number	Retail Banking
Looking to open an account.  Does your bank offer Zelle	Payments, Accounts
Where can I find my Direct deposit info @	Cash Management, Retail Banking, Accounts
LOAN PAYOFF	Personal Loans
Hi I'm locked out of my mobile app and just needed help getting into that	Commercial Loans, Online Accounts
I need to contact the Mid-West Insurance Company. They deduct $67 monthly, most recently on 12/5/22. I’ve tried online without success. Do you have information on how to contact them ?	
Hello was wondering how I can update my account so I can transfer my to my account to someone else's	
I want to open an account	Accounts
Have a question bout  my balance	
Good morning	
close my account	
My Venmo transactions are being denied	Payments
live person	
how do i notify the bank that i am going out of state	
Debit card	Vehicle Loan, Debit Cards, Retail Banking
Can I have a one day increase on my debit card daily limit?  I need to place an order with Mary Kay and it's over my $600 daily limit.	Vehicle Loan, Commercial Loans, Debit Cards, Retail Banking
why is my account restricted?	
where’s my routing and account number	
Loan balance	
I need to transfer funds from my AIQFinancial account to my Genco account.  Can I do that online?	
I was wondering when I would get the email for my e signature so I can find my account I opened ??	
Made a wire transfer earlier don’t see it went through?	Commercial Banking, Retail Banking
I need to search for all payments made to a specific store. I need the receipts from 2020-now.	
Hi! I am looking to do a mobile check deposit, but cannot find the option on the app	Cash Management, Retail Banking
I saw that something was paid 15.00 in Florida? I've never been to Florida	
online banking	
Hello. I need account verification	
Hello	
My bank account has purchases I never made	Accounts
I want to end my CD and deposit it into my bank account.	Cash Management, Retail Banking, Investing, Accounts
Wire transfer	Commercial Banking, Retail Banking
I would like to open an account. But then site won't recognize my username or password	Online Accounts, Accounts
Trying to make a deposit	Cash Management, Retail Banking
Need customer service	Vehicle Loan
Can u tell me what, if any checks have cleared? I had one for $125 to the DPS. Thanks	Debit Cards
Hi, I'm locked out of my account.  Can I get it unlocked via this chat?	Commercial Loans, Online Accounts
Hi there! I need some help with…It says I was locked out of my account. I don't know why . Was someone trying to get into my account? Anyway I need it unlocked	Commercial Loans, Online Accounts
My card got locked down today and I was out of town. Usually you send me a text so I can approve the message. How can I get that reinstated?	Vehicle Loan, Marital Status, Commercial Loans, Online Accounts
account number	
Refunds	
I did not authorize a charge on my account. The APPLE for 42$ that is pending. My son used my card and I want it stopped	Vehicle Loan
Live agent	
Hello! I need to change my home address.	Home Loans
tax information for out money market account	Tax Information
Mobile deposit… I have a few accounts and can’t find where to deposit a check into the account	Cash Management, Retail Banking
https://api.twilio.com/2010-04-01/Accounts/AC7077fbc000000d0ddc5b51d000000bf/Messages/MM87efd6e000000a2ba8424b9350/Media/ME483e807ee130ea8ad9ef000000a81d7e	
How to transfer by zelle	Payments
My deposit at the video teller on Main Street was cancelled but the check was not returned	Cash Management, Retail Banking
Why is the mobile app asking me to log back in?	
What is my routing number?	Retail Banking
Why is my accoint zeroed out and coming up as inactive	Cash Management
I deposited a $100 last night I was wondering where it is	Cash Management, Debit Cards, Retail Banking
health care insurance	Vehicle Loan
Card is locked	Vehicle Loan, Commercial Loans, Online Accounts
Change of address	
I’m locked out of my mobile banking	Commercial Loans, Online Accounts
We need to wire around $50,000 from another bank to the AIQFinancial Bank account for the Watson Family  Trust.  Are there special wiring instructions that we need to give to the other bank?	Retail Banking, Accounts
Two debits were $61.25 and $16.12	Debit Cards, Children and Savings, Retail Banking
Hi there! I need some help with… I was forced to change my password. I did it last week-- now I am locked out	Commercial Loans, Online Accounts
Received a fraud alert at 3:55am	Fraud
I hve not been able to use my bank app for a while. It locked me out.	Commercial Loans, Online Accounts
I got scd	Investing
What is my account number	
000000	
Bill Pay	
Open checking account	Accounts
forgot password	Online Accounts
Check account balances	
Hello	
I wanted to put a travel alert on our account can I do that here	Fraud
where is the 8 month cd option	Investing
Change of Address?	
Hi there! I need some help with…accessing atm while I am in Mexico	Marital Status, Retail Banking
So I forgot that I had to change my account PW and now my account is locked	Commercial Loans, Online Accounts
Our checking acct balance has dropped to $0.  I am trying to transfer funds into this account from our money market acct but it is not letting me do so.	
I am not seeing Bill pay in my online banking	
Cancel recurring payments	
Can I use one of my accounts to cover another account to prevent overdrafts?	Accounts
My check was in my account on Friday and now it’s not.	
Hi there! I need some help with…	
How can I send money to son bank account?	Accounts
Could you send me to my email the information of the cost of the terminals to collect payments from my customers in my business. I need to know how much you would charge monthly and annually. Thank you and have a nice day.	
Hi there! I need some help with…resetting my password I don't remember my old password	Online Accounts
What do I need to do to be able to get my wife Carrie on the online accts?   She only has access to hers.  I would like her to have access to mine, kids, and MM to be able to transfer $ around.  Thx.	Vehicle Loan, Children and Savings
Lost username	Online Accounts
Can y’all stop any payments coming out of this account that keep causing me more overdraft fees. Specially from bristol west, State Farm, and door dash. I have tried to close this account and can’t bc it’s overdrafted and I have notified each of those other accounts of my new bank info or that I no longer wanted their service and they are still being drafted from this account.	Vehicle Loan, Cash Management, Home Loans, Accounts
Hi there! I need some help with… How do I electronically transfer funds from my account at another bank to my account at AIQFinancial?	
Forgot login for online banking	
How can I get my 1099	
reset password	Online Accounts
Add loan to online account]	
Having trouble linking QuickBooks to AIQFinancial	Vehicle Loan
I want to know when Im going to get my card	Vehicle Loan
Hi there! I need some help with…	
Hi! We have a new board member and need to change signers on our account.	
I am trying to locate my username and password	Commercial Loans, Online Accounts
Good Morning, I would like to inquire on my reorder of checks. It has been over two weeks. Thank you Beth	
I need to withdraw approximately $50000.00 from my account in cash. Do I need to give my bank notice prior to this withdrawal?	
Can I get a lan with AIQFinancial for Manufactured home?	Home Loans
hi	
I need to cancel my banking card	Vehicle Loan
How do you set up an account for the first time	Tax Information
i want to access my account and am locked out	Commercial Loans, Online Accounts
My check won’t deposit. The picture is clear and I’ve never had this issue before. I don’t have access to an atm where I am	Cash Management, Retail Banking
Hi there! I need some help with...turning off my card. I think I lost it.	Vehicle Loan
Hi there! I need some help with getting back into my mobile banking.	
Credit	Commercial Loans
Stop payment	
Hi there! I need some help with…unlocking my account. I'm in Florida with family and I sent a text. Can you unlock debit card please	Vehicle Loan, Marital Status, Commercial Loans, Debit Cards, Retail Banking, Online Accounts
Wire transfer	Commercial Banking, Retail Banking
Hello	
I forgot my login Username	Online Accounts
I forgot my password to the mobile app	Online Accounts
I need to change my user ID - I keep getting fraud alerts	Fraud
I have been blocked out of my account and I need to reset the password. The account number is 000000. The name on the account is Linda Williams Moseley.	Fraud, Commercial Loans, Online Accounts
Hey how do I use mobile deposit? I don’t see an option for it	Cash Management, Retail Banking
Do you have location near Lockhart or Gonzales texas	Marital Status, Commercial Loans
My account has been hacked	Fraud
Does your bank pay early?	
Need to make Netflix payment and it says you declined it	Credit Card, Debit Cards, Retail Banking, Investing
Just a question.  This app had selle?  To transfer money	
How do I check my balance on the app	
I'm attempting to order more checkbooks, but am receiving an error. Is your system down?	Vehicle Loan
I am currently locked out of my account	Commercial Loans, Online Accounts
hi	
Close money market account	
I need to close my account. Is there a way to do this online?	
I can't log in to my account	
Hi there! I need some help with…unlocking my account. Do I have to call for assistant with Banker Rep or can it be done online.	Commercial Loans, Online Accounts
I need to stop a mobile deposit	Cash Management, Retail Banking
I locked myself out of the account	Commercial Loans, Online Accounts
Sweep Agreement	Cash Management
Account password reset needed.  Kevin Dill Last numbers on my debit 3761 Branch: Woodway	Vehicle Loan, Retail Banking, Online Accounts
Sponsorship	
Yes maam is therea way to do a custom daily limit on a debit card	Vehicle Loan, Debit Cards, Retail Banking
Hi there! I need to deposit a check that is over my mobile deposit limit! The only problem is that I live in illinois so I can't deposit it in person. Are you able to increase my mobile deposit limit so I can deposit that remotely today?	Cash Management, Commercial Loans, Retail Banking
Yes my ATM shows it’s disabled and I wanted to unable it	Retail Banking
I deposited $200 dollars in my bank last night around 8pm. However I am not seeing it on my account	Cash Management, Retail Banking
Hello. Me and my wife have accounts in extraCo, but my wife can not make a mobile account, an d she changed phone number. How to make it?	Marital Status
Hi there! I need some help with… I tried to log in as usual but got locked out of mobile app	Commercial Loans, Online Accounts
I want to link external accounts to my account	Marital Status
Hi there! I need some help with using my AIQFinancial debit card on my vacation in Cozumel Mexico…	Vehicle Loan, Marital Status, Debit Cards, Retail Banking, Home Loans
Account balance in line shows zero balance.  Why is this ?	
I lost my debit card last night and need to order a replacement	Vehicle Loan, Debit Cards, Retail Banking
Hi there! I need some help with… my mobile banking login information	
I would like to order some checks.  I have not previously ordered for this account.  Please advise how I start this proces..	
credit card limit	Vehicle Loan, Commercial Loans, Credit Card
Why is my login in locked out?	Commercial Loans, Online Accounts
Hi How can I get a voided check	
Hi	
direct deposit form	Cash Management, Retail Banking, Accounts
I need to get password back.	Online Accounts
I can’t connect AIQFinancial to my new apple credit card account to make automatic payments	Vehicle Loan, Commercial Loans, Credit Card
ACH Authorization for Loans/Transfers	Cash Management
I forgot to notify y’all that I will be in Costa Rica until Monday	
What is my balance?	
Could I get my insurance cards emailed to me	Vehicle Loan
but is says it can't do that on an unregistered browser.	
I got charged a membership fee to a website that I had cancelled. Can you stop that charge from going through?	
Hi there! I need some help with… making my car payment online	Vehicle Loan
Locked out of online account- can't get through to banker on phone	Commercial Loans, Online Accounts
I am continuing to receive an error message when I try to log-in on the	
My bank card keeps getting declined and I have money in account. Husbands card is having same problem	Vehicle Loan, Commercial Loans, Credit Card, Debit Cards, Retail Banking
My account on hold due to fraud alert they sent a text but I no longer have that phone number	Fraud, Marital Status
Locked out of account	Commercial Loans, Online Accounts
Home Equity Loans?	Home Loans
What's the aff	
Hello. I deposited $270 cash in my account yesterday at atm, but now I don't see it in my account	Cash Management, Retail Banking
I'm trying to set up my accounts with my new card, but it keeps telling g me my zip code is wrong	Vehicle Loan
My debit card is not working because they sent us a text message this morning saying there was Ford actively going on	Vehicle Loan, Marital Status, Debit Cards, Retail Banking
